#Stat  Phase QA  err     wgt    traveltime   Picktime                  dist     azi    evID          elon     elat      slon      slat
HEI_   P      0  0.02500 1.00000    3.560 2019-02-03T20:02:23.930000Z   18.40  24.6 KP201902032002        -21.3935  64.0498  -21.2360  64.1998
KAS_   P      1  0.05000 0.50000    4.430 2019-02-03T20:02:24.800000Z   22.61 262.6 KP201902032002        -21.3935  64.0498  -21.8520  64.0229
SOL_   P      1  0.05000 0.50000    4.750 2019-02-03T20:02:25.120000Z   25.81 121.2 KP201902032002        -21.3935  64.0498  -20.9436  63.9290
HUML   S      1  0.05000 0.50000    1.030 2019-02-03T20:02:21.400000Z    0.24 313.6 KP201902032002        -21.3935  64.0498  -21.3971  64.0513
TH07   S      1  0.05000 0.50000    1.320 2019-02-03T20:02:21.690000Z    1.67  12.5 KP201902032002        -21.3935  64.0498  -21.3861  64.0644
TH21   S      2  0.10000 0.25000    1.510 2019-02-03T20:02:21.880000Z    1.58 137.8 KP201902032002        -21.3935  64.0498  -21.3718  64.0393
JA25   S      1  0.05000 0.50000    1.600 2019-02-03T20:02:21.970000Z    2.67 113.1 KP201902032002        -21.3935  64.0498  -21.3433  64.0404
SVIN   S      2  0.10000 0.25000    1.700 2019-02-03T20:02:22.070000Z    2.85 284.5 KP201902032002        -21.3935  64.0498  -21.4500  64.0562
RE09   S      1  0.05000 0.50000    1.860 2019-02-03T20:02:22.230000Z    2.94 162.1 KP201902032002        -21.3935  64.0498  -21.3750  64.0247
EDA_   S      2  0.10000 0.25000    1.930 2019-02-03T20:02:22.300000Z    3.66   3.4 KP201902032002        -21.3935  64.0498  -21.3891  64.0826
OH23   S      2  0.10000 0.25000    1.940 2019-02-03T20:02:22.310000Z    3.45 140.2 KP201902032002        -21.3935  64.0498  -21.3483  64.0260
INNS   S      1  0.05000 0.50000    1.970 2019-02-03T20:02:22.340000Z    3.92  57.1 KP201902032002        -21.3935  64.0498  -21.3260  64.0689
SK10   S      2  0.10000 0.25000    2.010 2019-02-03T20:02:22.380000Z    3.88  93.9 KP201902032002        -21.3935  64.0498  -21.3142  64.0474
GR43   S      2  0.10000 0.25000    2.060 2019-02-03T20:02:22.430000Z    4.20 196.7 KP201902032002        -21.3935  64.0498  -21.4182  64.0137
VA41   S      1  0.05000 0.50000    2.300 2019-02-03T20:02:22.670000Z    4.91 311.9 KP201902032002        -21.3935  64.0498  -21.4685  64.0792
LSKA   S      2  0.10000 0.25000    2.270 2019-02-03T20:02:22.640000Z    4.92 111.1 KP201902032002        -21.3935  64.0498  -21.2996  64.0339
GA02   S      2  0.10000 0.25000    2.330 2019-02-03T20:02:22.700000Z    5.15  13.1 KP201902032002        -21.3935  64.0498  -21.3695  64.0948
HVH_   S      1  0.05000 0.50000    2.540 2019-02-03T20:02:22.910000Z    5.30 147.5 KP201902032002        -21.3935  64.0498  -21.3354  64.0097
UR20   S      2  0.10000 0.25000    2.650 2019-02-03T20:02:23.020000Z    5.69 131.0 KP201902032002        -21.3935  64.0498  -21.3057  64.0163
BIT6   S      2  0.10000 0.25000    2.620 2019-02-03T20:02:22.990000Z    6.18  91.0 KP201902032002        -21.3935  64.0498  -21.2669  64.0488
OL26   S      2  0.10000 0.25000    2.820 2019-02-03T20:02:23.190000Z    6.91  77.7 KP201902032002        -21.3935  64.0498  -21.2551  64.0629
LA08   S      2  0.10000 0.25000    2.970 2019-02-03T20:02:23.340000Z    6.71 221.4 KP201902032002        -21.3935  64.0498  -21.4842  64.0046
KOLD   S      2  0.10000 0.25000    3.040 2019-02-03T20:02:23.410000Z    7.52  53.2 KP201902032002        -21.3935  64.0498  -21.2700  64.0902
ME05   S      2  0.10000 0.25000    3.100 2019-02-03T20:02:23.470000Z    7.29 190.9 KP201902032002        -21.3935  64.0498  -21.4216  63.9856
FA44   S      2  0.10000 0.25000    3.250 2019-02-03T20:02:23.620000Z    8.33  46.3 KP201902032002        -21.3935  64.0498  -21.2701  64.1014
NU27   S      3  0.20000 0.12500    3.690 2019-02-03T20:02:24.060000Z    8.78 127.5 KP201902032002        -21.3935  64.0498  -21.2510  64.0018
SAN_   S      3  0.20000 0.12500    3.570 2019-02-03T20:02:23.940000Z    8.65 274.7 KP201902032002        -21.3935  64.0498  -21.5701  64.0560
TH04   S      2  0.10000 0.25000    3.920 2019-02-03T20:02:24.290000Z    9.99 134.4 KP201902032002        -21.3935  64.0498  -21.2477  63.9870
NESJ   S      4  0.40000 0.06250    4.310 2019-02-03T20:02:24.680000Z   10.65  46.5 KP201902032002        -21.3935  64.0498  -21.2351  64.1155
GRAF   S      2  0.10000 0.25000    4.200 2019-02-03T20:02:24.570000Z   10.89  36.1 KP201902032002        -21.3935  64.0498  -21.2617  64.1286
KA01   S      3  0.20000 0.12500    4.510 2019-02-03T20:02:24.880000Z   11.95 184.7 KP201902032002        -21.3935  64.0498  -21.4136  63.9430
BJA_   S      4  0.40000 0.06250    4.500 2019-02-03T20:02:24.870000Z   12.41 158.9 KP201902032002        -21.3935  64.0498  -21.3026  63.9459
LH40   S      2  0.10000 0.25000    5.750 2019-02-03T20:02:26.120000Z   17.08  99.5 KP201902032002        -21.3935  64.0498  -21.0489  64.0241
HEI_   S      3  0.20000 0.12500    6.360 2019-02-03T20:02:26.730000Z   18.40  24.6 KP201902032002        -21.3935  64.0498  -21.2360  64.1998
KAS_   S      4  0.40000 0.06250    7.910 2019-02-03T20:02:28.280000Z   22.61 262.6 KP201902032002        -21.3935  64.0498  -21.8520  64.0229
SOL_   S      2  0.10000 0.25000    8.210 2019-02-03T20:02:28.580000Z   25.81 121.2 KP201902032002        -21.3935  64.0498  -20.9436  63.9290
VOS_   S      2  0.10000 0.25000    9.100 2019-02-03T20:02:29.470000Z   26.71 214.8 KP201902032002        -21.3935  64.0498  -21.7036  63.8528
HUML   P      0  0.02500 1.00000    0.620 2019-02-03T20:02:58.270000Z    0.24 343.7 KP201902032002_1      -21.3957  64.0492  -21.3971  64.0513
TH07   P      0  0.02500 1.00000    0.800 2019-02-03T20:02:58.450000Z    1.76  15.5 KP201902032002_1      -21.3957  64.0492  -21.3861  64.0644
TH21   P      0  0.02500 1.00000    0.840 2019-02-03T20:02:58.490000Z    1.61 133.4 KP201902032002_1      -21.3957  64.0492  -21.3718  64.0393
JA25   P      0  0.02500 1.00000    1.010 2019-02-03T20:02:58.660000Z    2.74 110.9 KP201902032002_1      -21.3957  64.0492  -21.3433  64.0404
SVIN   P      0  0.02500 1.00000    0.980 2019-02-03T20:02:58.630000Z    2.76 286.4 KP201902032002_1      -21.3957  64.0492  -21.4500  64.0562
RE09   P      0  0.02500 1.00000    1.050 2019-02-03T20:02:58.700000Z    2.91 159.7 KP201902032002_1      -21.3957  64.0492  -21.3750  64.0247
EDA_   P      0  0.02500 1.00000    1.100 2019-02-03T20:02:58.750000Z    3.74   4.9 KP201902032002_1      -21.3957  64.0492  -21.3891  64.0826
OH23   P      0  0.02500 1.00000    1.130 2019-02-03T20:02:58.780000Z    3.47 138.1 KP201902032002_1      -21.3957  64.0492  -21.3483  64.0260
INNS   P      0  0.02500 1.00000    1.180 2019-02-03T20:02:58.830000Z    4.05  57.1 KP201902032002_1      -21.3957  64.0492  -21.3260  64.0689
SK10   P      0  0.02500 1.00000    1.210 2019-02-03T20:02:58.860000Z    3.99  92.8 KP201902032002_1      -21.3957  64.0492  -21.3142  64.0474
BL22   P      0  0.02500 1.00000    1.250 2019-02-03T20:02:58.900000Z    4.02 256.4 KP201902032002_1      -21.3957  64.0492  -21.4756  64.0407
GR43   P      0  0.02500 1.00000    1.200 2019-02-03T20:02:58.850000Z    4.11 195.5 KP201902032002_1      -21.3957  64.0492  -21.4182  64.0137
VA41   P      0  0.02500 1.00000    1.320 2019-02-03T20:02:58.970000Z    4.88 313.3 KP201902032002_1      -21.3957  64.0492  -21.4685  64.0792
LA24   P      0  0.02500 1.00000    1.230 2019-02-03T20:02:58.880000Z    4.55 173.6 KP201902032002_1      -21.3957  64.0492  -21.3854  64.0086
LSKA   P      0  0.02500 1.00000    1.370 2019-02-03T20:02:59.020000Z    5.00 109.9 KP201902032002_1      -21.3957  64.0492  -21.2996  64.0339
GA02   P      0  0.02500 1.00000    1.380 2019-02-03T20:02:59.030000Z    5.24  14.1 KP201902032002_1      -21.3957  64.0492  -21.3695  64.0948
HVH_   P      0  0.02500 1.00000    1.500 2019-02-03T20:02:59.150000Z    5.30 146.2 KP201902032002_1      -21.3957  64.0492  -21.3354  64.0097
UR20   P      0  0.02500 1.00000    1.520 2019-02-03T20:02:59.170000Z    5.73 129.8 KP201902032002_1      -21.3957  64.0492  -21.3057  64.0163
BIT6   P      0  0.02500 1.00000    1.570 2019-02-03T20:02:59.220000Z    6.29  90.3 KP201902032002_1      -21.3957  64.0492  -21.2669  64.0488
OL26   P      0  0.02500 1.00000    1.690 2019-02-03T20:02:59.340000Z    7.03  77.4 KP201902032002_1      -21.3957  64.0492  -21.2551  64.0629
LA08   P      0  0.02500 1.00000    1.700 2019-02-03T20:02:59.350000Z    6.59 221.1 KP201902032002_1      -21.3957  64.0492  -21.4842  64.0046
KOLD   P      0  0.02500 1.00000    1.800 2019-02-03T20:02:59.450000Z    7.65  53.3 KP201902032002_1      -21.3957  64.0492  -21.2700  64.0902
ME05   P      0  0.02500 1.00000    1.750 2019-02-03T20:02:59.400000Z    7.20 190.1 KP201902032002_1      -21.3957  64.0492  -21.4216  63.9856
FA44   P      0  0.02500 1.00000    1.910 2019-02-03T20:02:59.560000Z    8.45  46.4 KP201902032002_1      -21.3957  64.0492  -21.2701  64.1014
SAN_   P      1  0.05000 0.50000    1.980 2019-02-03T20:02:59.630000Z    8.55 275.2 KP201902032002_1      -21.3957  64.0492  -21.5701  64.0560
NU27   P      0  0.02500 1.00000    2.070 2019-02-03T20:02:59.720000Z    8.83 126.7 KP201902032002_1      -21.3957  64.0492  -21.2510  64.0018
TH04   P      1  0.05000 0.50000    2.250 2019-02-03T20:02:59.900000Z   10.02 133.7 KP201902032002_1      -21.3957  64.0492  -21.2477  63.9870
NESJ   P      0  0.02500 1.00000    2.300 2019-02-03T20:02:59.950000Z   10.77  46.6 KP201902032002_1      -21.3957  64.0492  -21.2351  64.1155
GRAF   P      1  0.05000 0.50000    2.350 2019-02-03T20:03:00.000000Z   11.00  36.4 KP201902032002_1      -21.3957  64.0492  -21.2617  64.1286
KA01   P      0  0.02500 1.00000    2.550 2019-02-03T20:03:00.200000Z   11.87 184.2 KP201902032002_1      -21.3957  64.0492  -21.4136  63.9430
BJA_   P      1  0.05000 0.50000    2.650 2019-02-03T20:03:00.300000Z   12.38 158.4 KP201902032002_1      -21.3957  64.0492  -21.3026  63.9459
OL42   P      0  0.02500 1.00000    2.930 2019-02-03T20:03:00.580000Z   14.53  58.8 KP201902032002_1      -21.3957  64.0492  -21.1406  64.1164
LH40   P      1  0.05000 0.50000    3.340 2019-02-03T20:03:00.990000Z   17.18  99.2 KP201902032002_1      -21.3957  64.0492  -21.0489  64.0241
HEI_   P      0  0.02500 1.00000    3.560 2019-02-03T20:03:01.210000Z   18.50  24.8 KP201902032002_1      -21.3957  64.0492  -21.2360  64.1998
KAS_   P      1  0.05000 0.50000    4.400 2019-02-03T20:03:02.050000Z   22.49 262.7 KP201902032002_1      -21.3957  64.0492  -21.8520  64.0229
SOL_   P      1  0.05000 0.50000    4.720 2019-02-03T20:03:02.370000Z   25.87 121.0 KP201902032002_1      -21.3957  64.0492  -20.9436  63.9290
HUML   S      0  0.02500 1.00000    1.050 2019-02-03T20:02:58.700000Z    0.24 343.7 KP201902032002_1      -21.3957  64.0492  -21.3971  64.0513
TH07   S      0  0.02500 1.00000    1.360 2019-02-03T20:02:59.010000Z    1.76  15.5 KP201902032002_1      -21.3957  64.0492  -21.3861  64.0644
TH21   S      1  0.05000 0.50000    1.590 2019-02-03T20:02:59.240000Z    1.61 133.4 KP201902032002_1      -21.3957  64.0492  -21.3718  64.0393
JA25   S      1  0.05000 0.50000    1.650 2019-02-03T20:02:59.300000Z    2.74 110.9 KP201902032002_1      -21.3957  64.0492  -21.3433  64.0404
SVIN   S      2  0.10000 0.25000    1.670 2019-02-03T20:02:59.320000Z    2.76 286.4 KP201902032002_1      -21.3957  64.0492  -21.4500  64.0562
RE09   S      2  0.10000 0.25000    1.780 2019-02-03T20:02:59.430000Z    2.91 159.7 KP201902032002_1      -21.3957  64.0492  -21.3750  64.0247
EDA_   S      2  0.10000 0.25000    1.900 2019-02-03T20:02:59.550000Z    3.74   4.9 KP201902032002_1      -21.3957  64.0492  -21.3891  64.0826
INNS   S      1  0.05000 0.50000    1.980 2019-02-03T20:02:59.630000Z    4.05  57.1 KP201902032002_1      -21.3957  64.0492  -21.3260  64.0689
SK10   S      1  0.05000 0.50000    2.000 2019-02-03T20:02:59.650000Z    3.99  92.8 KP201902032002_1      -21.3957  64.0492  -21.3142  64.0474
GR43   S      2  0.10000 0.25000    2.030 2019-02-03T20:02:59.680000Z    4.11 195.5 KP201902032002_1      -21.3957  64.0492  -21.4182  64.0137
VA41   S      3  0.20000 0.12500    2.290 2019-02-03T20:02:59.940000Z    4.88 313.3 KP201902032002_1      -21.3957  64.0492  -21.4685  64.0792
LSKA   S      1  0.05000 0.50000    2.300 2019-02-03T20:02:59.950000Z    5.00 109.9 KP201902032002_1      -21.3957  64.0492  -21.2996  64.0339
GA02   S      1  0.05000 0.50000    2.340 2019-02-03T20:02:59.990000Z    5.24  14.1 KP201902032002_1      -21.3957  64.0492  -21.3695  64.0948
UR20   S      1  0.05000 0.50000    2.700 2019-02-03T20:03:00.350000Z    5.73 129.8 KP201902032002_1      -21.3957  64.0492  -21.3057  64.0163
BIT6   S      2  0.10000 0.25000    2.620 2019-02-03T20:03:00.270000Z    6.29  90.3 KP201902032002_1      -21.3957  64.0492  -21.2669  64.0488
OL26   S      1  0.05000 0.50000    2.820 2019-02-03T20:03:00.470000Z    7.03  77.4 KP201902032002_1      -21.3957  64.0492  -21.2551  64.0629
LA08   S      1  0.05000 0.50000    2.930 2019-02-03T20:03:00.580000Z    6.59 221.1 KP201902032002_1      -21.3957  64.0492  -21.4842  64.0046
ME05   S      1  0.05000 0.50000    3.060 2019-02-03T20:03:00.710000Z    7.20 190.1 KP201902032002_1      -21.3957  64.0492  -21.4216  63.9856
SAN_   S      2  0.10000 0.25000    3.530 2019-02-03T20:03:01.180000Z    8.55 275.2 KP201902032002_1      -21.3957  64.0492  -21.5701  64.0560
NU27   S      3  0.20000 0.12500    3.580 2019-02-03T20:03:01.230000Z    8.83 126.7 KP201902032002_1      -21.3957  64.0492  -21.2510  64.0018
NESJ   S      2  0.10000 0.25000    4.430 2019-02-03T20:03:02.080000Z   10.77  46.6 KP201902032002_1      -21.3957  64.0492  -21.2351  64.1155
KA01   S      2  0.10000 0.25000    4.520 2019-02-03T20:03:02.170000Z   11.87 184.2 KP201902032002_1      -21.3957  64.0492  -21.4136  63.9430
LH40   S      2  0.10000 0.25000    5.750 2019-02-03T20:03:03.400000Z   17.18  99.2 KP201902032002_1      -21.3957  64.0492  -21.0489  64.0241
HEI_   S      4  0.40000 0.06250    6.420 2019-02-03T20:03:04.070000Z   18.50  24.8 KP201902032002_1      -21.3957  64.0492  -21.2360  64.1998
SOL_   S      2  0.10000 0.25000    8.220 2019-02-03T20:03:05.870000Z   25.87 121.0 KP201902032002_1      -21.3957  64.0492  -20.9436  63.9290
SK10   P      0  0.02500 1.00000    1.210 2019-02-03T20:56:44.750000Z    3.97  92.5 KP201902032056        -21.3954  64.0490  -21.3142  64.0474
BL22   P      0  0.02500 1.00000    1.240 2019-02-03T20:56:44.780000Z    4.03 256.7 KP201902032056        -21.3954  64.0490  -21.4756  64.0407
GR43   P      0  0.02500 1.00000    1.190 2019-02-03T20:56:44.730000Z    4.09 195.8 KP201902032056        -21.3954  64.0490  -21.4182  64.0137
LA24   P      0  0.02500 1.00000    1.230 2019-02-03T20:56:44.770000Z    4.53 173.8 KP201902032056        -21.3954  64.0490  -21.3854  64.0086
VA41   P      0  0.02500 1.00000    1.340 2019-02-03T20:56:44.880000Z    4.91 313.4 KP201902032056        -21.3954  64.0490  -21.4685  64.0792
LSKA   P      0  0.02500 1.00000    1.360 2019-02-03T20:56:44.900000Z    4.97 109.7 KP201902032056        -21.3954  64.0490  -21.2996  64.0339
GA02   P      0  0.02500 1.00000    1.420 2019-02-03T20:56:44.960000Z    5.26  13.9 KP201902032056        -21.3954  64.0490  -21.3695  64.0948
HVH_   P      0  0.02500 1.00000    1.500 2019-02-03T20:56:45.040000Z    5.27 146.2 KP201902032056        -21.3954  64.0490  -21.3354  64.0097
UR20   P      0  0.02500 1.00000    1.530 2019-02-03T20:56:45.070000Z    5.70 129.7 KP201902032056        -21.3954  64.0490  -21.3057  64.0163
BIT6   P      0  0.02500 1.00000    1.570 2019-02-03T20:56:45.110000Z    6.28  90.1 KP201902032056        -21.3954  64.0490  -21.2669  64.0488
OL26   P      0  0.02500 1.00000    1.710 2019-02-03T20:56:45.250000Z    7.02  77.2 KP201902032056        -21.3954  64.0490  -21.2551  64.0629
LA08   P      0  0.02500 1.00000    1.700 2019-02-03T20:56:45.240000Z    6.58 221.3 KP201902032056        -21.3954  64.0490  -21.4842  64.0046
ME05   P      0  0.02500 1.00000    1.750 2019-02-03T20:56:45.290000Z    7.18 190.3 KP201902032056        -21.3954  64.0490  -21.4216  63.9856
KOLD   P      0  0.02500 1.00000    1.810 2019-02-03T20:56:45.350000Z    7.65  53.1 KP201902032056        -21.3954  64.0490  -21.2700  64.0902
FA44   P      0  0.02500 1.00000    1.920 2019-02-03T20:56:45.460000Z    8.46  46.3 KP201902032056        -21.3954  64.0490  -21.2701  64.1014
NU27   P      0  0.02500 1.00000    2.070 2019-02-03T20:56:45.610000Z    8.80 126.6 KP201902032056        -21.3954  64.0490  -21.2510  64.0018
SAN_   P      0  0.02500 1.00000    2.000 2019-02-03T20:56:45.540000Z    8.57 275.3 KP201902032056        -21.3954  64.0490  -21.5701  64.0560
TH04   P      0  0.02500 1.00000    2.250 2019-02-03T20:56:45.790000Z   10.00 133.7 KP201902032056        -21.3954  64.0490  -21.2477  63.9870
NESJ   P      0  0.02500 1.00000    2.310 2019-02-03T20:56:45.850000Z   10.78  46.5 KP201902032056        -21.3954  64.0490  -21.2351  64.1155
GRAF   P      0  0.02500 1.00000    2.380 2019-02-03T20:56:45.920000Z   11.01  36.3 KP201902032056        -21.3954  64.0490  -21.2617  64.1286
KA01   P      0  0.02500 1.00000    2.560 2019-02-03T20:56:46.100000Z   11.85 184.3 KP201902032056        -21.3954  64.0490  -21.4136  63.9430
BJA_   P      0  0.02500 1.00000    2.670 2019-02-03T20:56:46.210000Z   12.36 158.4 KP201902032056        -21.3954  64.0490  -21.3026  63.9459
OL42   P      0  0.02500 1.00000    2.940 2019-02-03T20:56:46.480000Z   14.53  58.7 KP201902032056        -21.3954  64.0490  -21.1406  64.1164
LH40   P      0  0.02500 1.00000    3.290 2019-02-03T20:56:46.830000Z   17.16  99.2 KP201902032056        -21.3954  64.0490  -21.0489  64.0241
HEI_   P      0  0.02500 1.00000    3.560 2019-02-03T20:56:47.100000Z   18.52  24.7 KP201902032056        -21.3954  64.0490  -21.2360  64.1998
KAS_   P      0  0.02500 1.00000    4.400 2019-02-03T20:56:47.940000Z   22.50 262.8 KP201902032056        -21.3954  64.0490  -21.8520  64.0229
SOL_   P      0  0.02500 1.00000    4.710 2019-02-03T20:56:48.250000Z   25.85 121.0 KP201902032056        -21.3954  64.0490  -20.9436  63.9290
VOS_   P      0  0.02500 1.00000    5.000 2019-02-03T20:56:48.540000Z   26.58 214.8 KP201902032056        -21.3954  64.0490  -21.7036  63.8528
SK10   S      2  0.10000 0.25000    1.960 2019-02-03T20:56:45.500000Z    3.97  92.5 KP201902032056        -21.3954  64.0490  -21.3142  64.0474
BL22   S      2  0.10000 0.25000    2.150 2019-02-03T20:56:45.690000Z    4.03 256.7 KP201902032056        -21.3954  64.0490  -21.4756  64.0407
GR43   S      1  0.05000 0.50000    2.040 2019-02-03T20:56:45.580000Z    4.09 195.8 KP201902032056        -21.3954  64.0490  -21.4182  64.0137
VA41   S      2  0.10000 0.25000    2.310 2019-02-03T20:56:45.850000Z    4.91 313.4 KP201902032056        -21.3954  64.0490  -21.4685  64.0792
LSKA   S      1  0.05000 0.50000    2.290 2019-02-03T20:56:45.830000Z    4.97 109.7 KP201902032056        -21.3954  64.0490  -21.2996  64.0339
GA02   S      2  0.10000 0.25000    2.370 2019-02-03T20:56:45.910000Z    5.26  13.9 KP201902032056        -21.3954  64.0490  -21.3695  64.0948
UR20   S      1  0.05000 0.50000    2.660 2019-02-03T20:56:46.200000Z    5.70 129.7 KP201902032056        -21.3954  64.0490  -21.3057  64.0163
BIT6   S      2  0.10000 0.25000    2.650 2019-02-03T20:56:46.190000Z    6.28  90.1 KP201902032056        -21.3954  64.0490  -21.2669  64.0488
OL26   S      2  0.10000 0.25000    2.830 2019-02-03T20:56:46.370000Z    7.02  77.2 KP201902032056        -21.3954  64.0490  -21.2551  64.0629
